timestamp,time,f_scale,location,county,state,latitude,longitude,comments
2015-05-11 00:17:00+00:00,0017,UNK,S DAMON,LATIMER,OK,34.85,-95.31,REPORTED TORNADO DAMAGE CROSSING HIGHWAY 2...NEAR INTERSECTION WITH HIGHWAY 1...SOUTH OF DAMON. LOCATION ESTIMATED. LARGE TREES BLOWN DOWN. WIDTH OF DAMAGE ABOUT 50 YAR (TSA)
2015-05-11 00:46:00+00:00,0046,UNK,1 NW RED OAK,LATIMER,OK,34.96,-95.09,AN EF-0 TORNADO SNAPPED NUMEROUS LARGE TREE LIMBS ALONG A 3.7 MILE LONG PATH. TORNADO ENDED ABOUT 752 PM CDT. THIS TORNADO WAS WITNESSED BY 2 STORM CHASERS. (TSA)
2015-05-11 00:38:00+00:00,0038,UNK,6 SW RED OAK,LATIMER,OK,34.89,-95.15,CRAVEN FIRE DEPARTMENT DAMAGED (TSA)
2015-05-23 23:13:00+00:00,2313,UNK,BLANCHARD,MCCLAIN,OK,35.14,-97.66,5 TO 10 HOMES WITH ROOF DAMAGE FROM SE 7TH NORTH TO HIGHWAY 62 ON THE EAST SIDE OF MACARTHUR IN BLANCHARD. (OUN)
2015-05-06 22:33:00+00:00,2233,UNK,2 SE NEWCASTLE,MCCLAIN,OK,35.22,-97.57,EF1 TORNADO. TWO OUTBUILDINGS WERE DESTROYED AND TREES WERE DAMAGED IN SOUTHEAST NEWCASTLE. (OUN)
2017-10-22 01:37:00+00:00,0137,UNK,3 NNW GOLDSBY,MCCLAIN,OK,35.18,-97.5,TORNADO REPORTED NEAR RIVERWIND. DAMAGE INCLUDES DOWNED POWERLINES... A SHED DESTROYED... A DAMAGED SEMI-TRUCK... AND SEVERAL DOWNED TREES. (OUN)
2017-10-21 22:23:00+00:00,2223,UNK,3 SE MANITOU,TILLMAN,OK,34.47,-98.95,NUMEROUS STORM CHASERS OBSERVED A BRIEF LANDSPOUT TORNADO SOUTHEAST OF MANITOU. (OUN)
2017-05-11 01:29:00+00:00,0129,UNK,6 E LOVELAND,TILLMAN,OK,34.32,-98.67,MEDIA CHASERS AND SPOTTERS REPORTED A TORNADO THAT CROSSED HIGHWAY 36. (OUN)
2015-05-17 04:26:00+00:00,0426,UNK,6 SSE BROKEN ARROW,WAGONER,OK,35.97,-95.76,BEGINNING OF AN EF-2 TORNADO THAT MOVED NORTHEAST FOR AT LEAST 12 MILES DAMAGING MANY HOMES...SOME SEVERELY... DESTROYING MANY BARNS AND OUTBUILDINGS...SNAPPING OR UPRO (TSA)
2017-08-06 06:30:00+00:00,0630,UNK,3 NE BROKEN ARROW,WAGONER,OK,36.08,-95.75,A TORNADO DAMAGED THE ROOFS OF A NUMBER OF HOMES...BLEW DOWN TREES AND POWER POLES...AND BLEW THE ROOF OFF OF AN OUTBUILDING. (TSA)
2017-05-19 03:52:00+00:00,0352,UNK,4 ESE WAGONER,WAGONER,OK,35.94,-95.3,A TORNADO DAMAGED HOMES...DESTROYED OUTBUILDINGS...AND UPROOTED OR SNAPPED NUMEROUS TREES. BASED ON THIS DAMAGE...THE RATING IS EF-1. (TSA)
2017-05-19 03:34:00+00:00,0334,UNK,5 S REDBIRD,WAGONER,OK,35.81,-95.59,A TORNADO UPROOTED TREES...BLEW OVER A CENTER PIVOT IRRIGATION SYSTEM...AND SNAPPED POWER POLES. BASED ON THIS DAMAGE...THE RATING IS EF-1. (TSA)
2017-05-19 03:40:00+00:00,0340,UNK,1 E PORTER,WAGONER,OK,35.87,-95.5,A TORNADO DESTROYED OUTBUILDINGS...ROLLED MOBILE HOMES...UPROOTED TREES...DAMAGED HOMES...AND BLEW DOWN POWER POLES. BASED ON THIS DAMAGE...THE RATING IS EF-1. (TSA)
2017-05-18 20:46:00+00:00,2046,UNK,9 SW CORN,WASHITA,OK,35.29,-98.89,CONFIRMED TORNADO BY MEDIA. (OUN)
2016-04-27 01:08:00+00:00,0108,UNK,1 NE MUSTANG,CANADIAN,OK,35.4,-97.71,AN EF1 TORNADO DEVELOPED NEAR SOUTHWEST 59TH STREET AND SARA ROAD AND MOVED NORTHEAST INTO OKLAHOMA COUNTY NEAR SOUTHWEST 29TH STREET. TREES... POWER LINES AND OUTBUILD (OUN)
2015-03-25 23:12:00+00:00,2312,UNK,6 WSW YUKON,CANADIAN,OK,35.46,-97.83,AN ANTICYCLONIC TORNADO WAS OBSERVED NORTH OF SOUTHWEST 15TH STREET AND GREGORY ROAD. NO DAMAGE IS KNOWN TO HAVE OCCURRED. (OUN)
2016-04-27 04:47:00+00:00,0447,UNK,6 W COOKSON,CHEROKEE,OK,35.71,-95.03,A TORNADO SNAPPED AND UPROOTED NUMEROUS TREES...DAMAGED OUTBUILDINGS...AND DESTROYED A BOAT DOCK AT A MARINA ON LAKE TENKILLER. (TSA)
2015-03-26 00:23:00+00:00,0023,UNK,1 N PEGGS,CHEROKEE,OK,36.1,-95.1,FENCES BLOWN DOWN (TSA)
2017-05-19 03:52:00+00:00,0352,UNK,6 WSW HULBERT,CHEROKEE,OK,35.9,-95.24,A TORNADO DAMAGED HOMES...SNAPPED AND UPROOTED TREES...DESTROYED OUTBUILDINGS...AND BLEW DOWN POWER POLES. BASED ON THIS DAMAGE...THE RATING IS EF-1. (TSA)
2017-05-19 04:01:00+00:00,0401,UNK,5 SW PEGGS,CHEROKEE,OK,36.03,-95.16,A TORNADO SNAPPED AND UPROOTED NUMEROUS TREES. BASED ON THIS DAMAGE...THE TORNADO IS RATED EF-1. (TSA)
2015-07-09 22:08:00+00:00,2208,UNK,7 NE TAHLEQUAH,CHEROKEE,OK,35.99,-94.88,NWS STORM SURVEY CONFIRMED TORNADO TRAVELED NE INTO ADAIR CO. DETAILS TO FOLLOW TOMORROW. (TSA)
2017-06-25 23:33:00+00:00,2333,UNK,7 ENE BOISE CITY,CIMARRON,OK,36.76,-102.38,SHERRIFFS OFFICE REPORTED TORNADO ON THE GROUND AT INTERSECTION HWY 64 AMD 56 FROM A LAW ENFORCEMENT OFFICER IN THE FIELD. (AMA)
2016-05-16 21:57:00+00:00,2157,UNK,1 E FELT,CIMARRON,OK,36.57,-102.76,SECOND TORNADO REPORTED BY MULTIPLE STORM CHASERS (AMA)
2016-05-16 21:39:00+00:00,2139,UNK,3 N FELT,CIMARRON,OK,36.61,-102.78,TORNADO REPORTED BY SEVERAL STORM CHASERS (AMA)
2017-06-25 23:08:00+00:00,2308,UNK,6 N KEYES,CIMARRON,OK,36.89,-102.24,LATE REPORT...WEAK AND BRIEF TORNADO OBSERVED. PICTURE RECEIVED FROM STORM CHASERS THAT FOLLOWED STORM. (AMA)
2017-10-21 22:05:00+00:00,2205,UNK,2 E INDIAHOMA,COMANCHE,OK,34.62,-98.72,CONFIRMED VIDEO OF TORNADO. (OUN)
2017-10-21 23:05:00+00:00,2305,UNK,2 E INDIAHOMA,COMANCHE,OK,34.62,-98.72,CONFIRMED VIDEO OF TORNADO. CORRECTED FOR 6 PM NOT 5 PM. (OUN)
2015-05-17 05:32:00+00:00,0532,UNK,2 WNW BERNICE,DELAWARE,OK,36.63,-94.95,A TORNADO SNAPPED AND UPROOTED NUMEROUS TREES (TSA)
2016-04-27 04:57:00+00:00,0457,UNK,TWIN OAKS,DELAWARE,OK,36.21,-94.85,TIME ESTIMATED BY RADAR (TSA)
2015-05-06 22:15:00+00:00,2215,UNK,2 SSW CARRIER,GARFIELD,OK,36.45,-98.03,STORM SPOTTERS AND CHASERS REPORTED AND PHOTOGRAPHED A BRIEF TORNADO TOUCHDOWN. (OUN)
2016-05-26 02:42:00+00:00,0242,UNK,3 W CARRIER,GARFIELD,OK,36.48,-98.08,SEVERAL REPORTS. (OUN)
2016-05-09 22:21:00+00:00,2221,UNK,9 WSW BROMIDE,JOHNSTON,OK,34.37,-96.64,*** 1 FATAL *** UPDATED. EF3 TORNADO FROM 4 MILES SOUTH OF CONNERVILLE AT 518 PM TO BROMIDE AT 536 PM. A FATALITY OCCURRED SOUTHEAST OF CONNERVILLE. (OUN)
2015-05-25 22:24:00+00:00,2224,UNK,4 E WHITESBORO,LE FLORE,OK,34.69,-94.81,(TSA)
2017-04-29 03:41:00+00:00,0341,UNK,4 NW CAMERON,LE FLORE,OK,35.17,-94.58,A TORNADO DESTROYED MOBILE HOMES...DAMAGED HOMES...DESTROYED OUTBUILDINGS...SNAPPED NUMEROUS TREES AND POWER POLES...UPROOTED NUMEROUS TRESS...AND ROLLED SEVERAL VEHICL (TSA)
2015-07-07 22:43:00+00:00,2243,UNK,4 SE MCCURTAIN,LE FLORE,OK,35.11,-94.91,A TORNADO SNAPPED SEVERAL TREES...UPROOTED TREES...AND DAMAGED A BARN. (TSA)
2015-05-28 14:58:00+00:00,1458,UNK,1 NNE TALIHINA,LE FLORE,OK,34.77,-95.04,A TORNADO BLEW LARGE PORTIONS OF THE ROOF FROM A HOME AND SNAPPED TREES. (TSA)
2015-05-25 22:42:00+00:00,2242,UNK,6 NE FANSHAWE,LE FLORE,OK,35.01,-94.83,A TORNADO SNAPPED AND UPROOTED TREES. (TSA)
2015-05-25 22:54:00+00:00,2254,UNK,2 W POTEAU,LE FLORE,OK,35.05,-94.66,A TORNADO SEVERELY DAMAGED SEVERAL HOMES...SNAPPED OR UPROOTED NUMEROUS TREES...AND BLEW DOWN POWER POLES. (TSA)
2015-05-09 23:40:00+00:00,2340,UNK,KINGSTON,MARSHALL,OK,34.0,-96.72,PUBLIC REPORTED TORNADO IN KINGSTON... PHOTO ON FACEBOOK... TIME ESTIMATED BY RADAR. (OUN)
2017-05-19 03:25:00+00:00,0325,UNK,2 E CHECOTAH,MCINTOSH,OK,35.47,-95.49,A TORNADO DESTROYED A LARGE OUTBUILDING...DAMAGED HOMES...SNAPPED OR UPROOTED NUMEROUS TREES...AND BLEW DOWN POWER POLES. BASED ON THIS DAMAGE...THE TORNADO WAS RATED E (TSA)
2017-05-19 03:12:00+00:00,0312,UNK,1 S STIDHAM,MCINTOSH,OK,35.35,-95.7,A TORNADO DESTROYED A MOBILE HOME...DAMAGED THE ROOFS OF SEVERAL OTHER HOMES...DESTROYED OUTBUILDINGS...SNAPPED OR UPROOTED NUMEROUS TREES...AND BLEW DOWN POWER POLES. (TSA)
2016-04-27 04:11:00+00:00,0411,UNK,CHECOTAH,MCINTOSH,OK,35.47,-95.52,PRELIMINARY RATING OF EF0 (TSA)
2017-05-19 03:00:00+00:00,0300,UNK,4 N HANNA,MCINTOSH,OK,35.26,-95.89,A TORNADO DESTROYED A LARGE OUTBUILDING...DAMAGED A HOME...BLEW DOWN A METAL HIGH-VOLTAGE TRUSS TOWER...SNAPPED OR UPROOTED NUMEROUS TREES...AND SNAPPED WOODEN POWER PO (TSA)
2015-11-17 11:43:00+00:00,1143,UNK,6 ESE CHECOTAH,MCINTOSH,OK,35.44,-95.42,NWS STORM SURVEY CONFIRMS A TORNADO 6 ESE OF CHECOTAH. ADDITIONAL DETAILS STILL BEING DETERMINED. TIME IS RADAR ESTIMATED. (TSA)
2015-05-29 19:00:00+00:00,1900,UNK,5 S WEBBERS FALLS,MUSKOGEE,OK,35.44,-95.13,THIS TORNADO DESTROYED BARNS...DAMAGED A FEW HOMES...UPROOTED SOME TREES...AND SNAPPED LARGE LIMBS. IT BEGAN AROUND 151 PM CDT AND ENDED ABOUT 206 PM CDT. (TSA)
2015-05-29 19:10:00+00:00,1910,UNK,5 S WEBBERS FALLS,MUSKOGEE,OK,35.44,-95.13,DAMAGE TO A STORAGE SHED. TREE DAMAGE. ALL COINCIDENT WITH STRONG CIRCULATION ON RADAR AND TORNADIC DEBRIS SIGNATURE. DAMAGE LOCATED NEAR THE INTERSECTION OF E1090 ROAD (TSA)
2017-05-19 03:35:00+00:00,0335,UNK,2 SE KEEFETON,MUSKOGEE,OK,35.58,-95.32,A TORNADO SNAPPED OR UPROOTED NUMEROUS TREES...DAMAGED OUTBUILDINGS...AND BLEW DOWN POWER POLES. BASED ON THIS DAMAGE...THE TORNADO WAS RATED EF-1. (TSA)
2017-05-19 03:38:00+00:00,0338,UNK,2 WSW MUSKOGEE,MUSKOGEE,OK,35.74,-95.4,A TORNADO DAMAGED HOMES...UPROOTED TREES...AND BLEW DOWN POWER POLES. BASED ON THIS DAMAGE...THE RATING IS EF-1. (TSA)
2016-04-27 04:36:00+00:00,0436,UNK,3 SSE BRAGGS,MUSKOGEE,OK,35.62,-95.18,CONFIRMED TORNADO AT GREENLEAF STATE PARK (TSA)
2017-05-19 03:41:00+00:00,0341,UNK,4 SW BRAGGS,MUSKOGEE,OK,35.62,-95.25,A TORNADO UPROOTED TREES...SNAPPED NUMEROUS LARGE TREE LIMBS...DAMAGED OUTBUILDINGS...AND BLEW DOWN POWER POLES. BASED ON THIS DAMAGE...THE TORNADO WAS RATED EF-1. (TSA)
2017-05-28 01:26:00+00:00,0126,UNK,5 W WELTY,OKFUSKEE,OK,35.62,-96.49,SEVERAL STORM CHASERS REPORTED A TORNADO. NWS STORM SURVEY COULD NOT ACCESS THE AREA WHERE THIS TORNADO LIKELY OCCURRED. (TSA)
2015-05-17 03:20:00+00:00,0320,UNK,4 NE OKEMAH,OKFUSKEE,OK,35.48,-96.27,A TORNADO SNAPPED OR UPROOTED TREES. (TSA)
2015-11-05 20:23:00+00:00,2023,UNK,4 WSW OKEMAH,OKFUSKEE,OK,35.41,-96.38,A TORNADO SNAPPED LARGE TREE LIMBS AND FLATTENED PORTIONS OF A CHAIN LINK FENCE WHERE IT CROSSED HIGHWAY 48...NORTH OF I-40. THIS TORNADO WAS WITNESSED BY A STORM CHASE (TSA)
2015-11-05 20:28:00+00:00,2028,UNK,1 W OKEMAH,OKFUSKEE,OK,35.43,-96.32,STORM CHASER REPORTED A TORNADO CROSSING I-40 APPROXIMATELY 1 MILE WEST OF OKEMAH. (TSA)
2015-05-07 01:47:00+00:00,0147,UNK,3 SSE OKLAHOMA CITY,OKLAHOMA,OK,35.43,-97.49,OVERTURNED VEHICLES AND DOWNED POWER LINES AT THE INTERSECTION OF I-35 AND SW 44TH (OUN)
2015-05-07 01:41:00+00:00,0141,UNK,3 SSE OKLAHOMA CITY,OKLAHOMA,OK,35.43,-97.49,*** 12 INJ *** UPDATED. EF3 TORNADO. TORNADO DEVELOPED NEAR VALLEY BROOK AT 841 PM AT SOUTHEAST 59TH STREET AND EASTERN AVENUE THEN MOVED NORTHWEST AND WEST TO NEAR SOU (OUN)
2016-04-27 01:43:00+00:00,0143,UNK,4 NW JONES,OKLAHOMA,OK,35.61,-97.34,AN EF1 TORNADO DEVELOPED SOUTH OF WESTMINISTER ROAD AND MEMORIAL ROAD. THE TORNADO SIGNIFICANTLY DAMAGED THE ROOF OF A HOME 3 MILES NORTH-NORTHWEST OF LUTHER. THE TORNA (OUN)
2016-05-25 06:32:00+00:00,0632,UNK,7 NNE MORRIS,OKMULGEE,OK,35.7,-95.81,A TORNADO BRIEFLY TOUCHED DOWN SNAPPING AND UPROOTING SEVERAL TREES. (TSA)
2016-04-27 02:50:00+00:00,0250,UNK,3 NNW BYNG,PONTOTOC,OK,34.91,-96.68,AN EF1 TORNADO AFFECTED THE AREA NEAR HIGHWAY 377 NORTH OF BYNG. AT LEAST ONE RESIDENCE WAS SEVERELY DAMAGED. ADDITIONAL DAMAGE WAS NOTED TO BARNS AND MANY TREES. (OUN)
2017-10-22 02:52:00+00:00,0252,UNK,SEMINOLE,SEMINOLE,OK,35.23,-96.68,AN EF1 TORNADO DEVELOPED IN NORTHWEST SEMINOLE AND MOVED SOUTHEAST THROUGH TOWN. A FEW RESIDENIAL AND BUSINESS BUILDINGS HAD SOME DAMAGE... INCLUDING AT LEAST TWO HOMES (OUN)
2017-04-29 21:18:00+00:00,2118,UNK,1 SE SALLISAW,SEQUOYAH,OK,35.45,-94.77,A TORNADO BEGAN CAUSING DAMAGE AT THE SOUTHEAST EDGE OF SALLISAW AND IT CONTINUED NORTHEAST. THE SURVEY TEAM WAS UNABLE TO COMPLETE THE ASSESSMENT. THE TEAM WILL RETURN (TSA)
2016-04-27 05:28:00+00:00,0528,UNK,1 SE MULDROW,SEQUOYAH,OK,35.4,-94.59,(TSA)
2015-05-29 19:16:00+00:00,1916,UNK,3 SE WEBBERS FALLS,SEQUOYAH,OK,35.49,-95.09,THIS TORNADO MOVED ACROSS I-40 WHERE IT SNAPPED LARGE TREE LIMBS. IT DISSIPATED BEFORE REACHING HIGHWAY 64. IT WAS WITNESSED BY MOTORISTS...SOME OF WHICH CAPTURED THE T (TSA)
2016-05-24 01:25:00+00:00,0125,UNK,4 N WOODWARD,WOODWARD,OK,36.49,-99.39,ESTIMATED LOCATION. SEVERAL REPORTS. (OUN)
2015-05-06 23:00:00+00:00,2300,UNK,4 NW NORMAN,CLEVELAND,OK,35.26,-97.49,TORNADO WITH DAMAGE IN NORTHWEST NORMAN... NEAR NORTHWEST 36TH AVENUE AND TECUMSEH ROAD AND NEARBY AREAS. (OUN)
2015-05-06 22:46:00+00:00,2246,UNK,4 WNW NORMAN,CLEVELAND,OK,35.24,-97.51,BRIEF TOUCHDOWN AT THE INTERSECTION OF 48TH AND ROBINSON. (OUN)
2015-03-25 23:35:00+00:00,2335,UNK,MOORE,CLEVELAND,OK,35.34,-97.49,BEGAN 635PM NEAR SW119/PENN ENDED 646PM NEAR SE34/SUNNYLANE... TIME AND LOCATION EST FROM RADAR. (OUN)
2015-05-06 22:53:00+00:00,2253,UNK,4 NW NORMAN,CLEVELAND,OK,35.25,-97.5,UPDATED. EF1 TORNADO. TORNADO BEGAN JUST SOUTH OF NORTHWEST 36TH AVENUE AND ROCK CREEK ROAD AND MOVED GENERALLY NORTH THROUGH WEST NORMAN TO NEAR NORTHWEST 36TH AVENUE (OUN)
2017-05-28 04:10:00+00:00,0410,UNK,5 S LOCO,JEFFERSON,OK,34.25,-97.68,RELAYED FROM KOCO CHASER VIA NWSCHAT. (OUN)
2015-11-06 03:18:00+00:00,0318,UNK,2 S HAWORTH,MCCURTAIN,OK,33.82,-94.65,AN EF-1 TORNADO FIRST DEVELOPED SOUTH OF HAWORTH AND TRAVELED NE FOR 4.5 MILES BEFORE DISSIPATING NEAR THE CR 2190/4670 INTERSECTION. DAMAGE CONSISTED OF SNAPPED AND UP (SHV)
2015-12-13 01:17:00+00:00,0117,UNK,3 W VALLIANT,MCCURTAIN,OK,34.01,-95.14,*** 3 INJ *** NWS SURVEY CREW CONFIRMS AN EF-2 TORNADO BEGAN JUST SOUTH OF US HWY 70 WEST OF VALLIANT AND TRAVELED NNE FOR OVER 7 MILES ENDING VERY CLOSE TO PINE CREEK (SHV)
2015-06-17 19:25:00+00:00,1925,UNK,6 N HAWORTH,MCCURTAIN,OK,33.94,-94.67,AN EF0 TORNADO TOUCHED DOWN IN THE REDLAND COMMUNITY EAST OF IDABEL. 10 CHICKEN HOUSES WERE DAMAGED...ONE OF WHICH WAS COMPLETELY DESTROYED. PATH LENGTH WAS .12 MILES A (SHV)
2017-05-19 02:46:00+00:00,0246,UNK,2 N ASHLAND,PITTSBURG,OK,34.8,-96.07,A TORNADO SNAPPED OR UPROOTED NUMEROUS TREES...DAMAGED A HOME...DAMAGED AN OUTBUILDING...AND SNAPPED POWER POLES. BASED ON THIS DAMAGE...THE TORNADO WAS RATED EF-1. (TSA)
2017-05-19 02:59:00+00:00,0259,UNK,2 NW SAVANNA,PITTSBURG,OK,34.85,-95.87,A TORNADO SNAPPED OR UPROOTED NUMEROUS TREES. BASED ON THIS DAMAGE...THE TORNADO WAS RATED EF-1. (TSA)
2016-04-27 05:05:00+00:00,0505,UNK,10 SE NASHOBA,PUSHMATAHA,OK,34.38,-95.09,A TORNADO DESTROYED A CHICKEN HOUSE...DESTROYED AN OUTBUILDING...AND SNAPPED OR UPROOTED TREES. IT WAS RATED EF-1 BASED ON THIS DAMAGE. (TSA)
2015-05-10 23:18:00+00:00,2318,UNK,7 NW MOYERS,PUSHMATAHA,OK,34.4,-95.74,STORM CHASER REPORTED 3 MINUTE LONG TORNADO OVER OPEN COUNTRY. NWS STORM SURVEY TEAM COULD NOT ACCESS AREA IN WHICH TORNADO OCCURRED. (TSA)
2015-05-25 22:10:00+00:00,2210,UNK,1 W ALBION,PUSHMATAHA,OK,34.66,-95.12,REPORT OF TREES DOWNED WEST OF ALBION AND SEVERE DAMAGE IN ALBION. (TSA)
2017-05-11 22:11:00+00:00,2211,UNK,1 NE RAMONA,WASHINGTON,OK,36.54,-95.91,BRIEF TORNADO DEVELOPED NORTHEAST OF RAMONA. FILMED FROM KOTV HELICOPTER. (TSA)
2017-05-16 23:18:00+00:00,2318,UNK,3 S REYDON,ROGER MILLS,OK,35.61,-99.92,ROPE TORNADO REPORTED ON THE GROUND BRIEFLY SOUTH OF REYDON. SPECIFIC LOCATION ESTIMATED. (OUN)
2017-05-17 00:06:00+00:00,0006,UNK,2 SW ANGORA,ROGER MILLS,OK,35.82,-99.47,TORNADO OBSERVED SOUTHWEST OF LEEDEY. SPECIFIC LOCATION ESTIMATED. (OUN)
2017-05-16 23:45:00+00:00,2345,UNK,6 NW STRONG CITY,ROGER MILLS,OK,35.73,-99.68,SMALL TORNADO OBSERVED FROM NEAR STRONG CITY. LOCATION ESTIMATED. (OUN)
2016-05-17 02:37:00+00:00,0237,UNK,DURHAM,ROGER MILLS,OK,35.83,-99.92,REPORTED NEAR DURHAM. CORRECTED FOR TIME. (OUN)
2016-05-16 14:37:00+00:00,1437,UNK,DURHAM,ROGER MILLS,OK,35.83,-99.92,REPORTED NEAR DURHAM. (OUN)
2015-05-19 21:36:00+00:00,2136,UNK,1 W BROOKSVILLE,POTTAWATOMIE,OK,35.2,-96.99,BRIEF TOUCHDOWN (OUN)
2015-05-17 01:45:00+00:00,0145,UNK,2 E TECUMSEH,POTTAWATOMIE,OK,35.26,-96.9,A STORM CHASER REPORTED A TORNADO NEAR TECUMSEH. (OUN)
2016-05-09 23:05:00+00:00,2305,UNK,6 WNW ATOKA,ATOKA,OK,34.42,-96.23,(OUN)
2015-05-25 20:43:00+00:00,2043,UNK,3 E ATOKA,ATOKA,OK,34.38,-96.08,(OUN)
2016-05-09 23:30:00+00:00,2330,UNK,3 SW STRINGTOWN,ATOKA,OK,34.43,-96.09,(OUN)
2015-05-25 19:55:00+00:00,1955,UNK,3 N BLUE,BRYAN,OK,34.04,-96.23,(OUN)
2015-05-25 20:10:00+00:00,2010,UNK,5 ENE CADDO,BRYAN,OK,34.16,-96.19,(OUN)
2015-05-26 23:32:00+00:00,2332,UNK,3 SW HYDRO,CADDO,OK,35.52,-98.62,(OUN)
2015-05-06 19:53:00+00:00,1953,UNK,4 NW CYRIL,CADDO,OK,34.94,-98.25,(OUN)
2015-05-17 00:55:00+00:00,0055,UNK,3 N CYRIL,CADDO,OK,34.94,-98.2,(OUN)
2017-10-22 00:09:00+00:00,0009,UNK,4 E APACHE,CADDO,OK,34.9,-98.29,(OUN)
2015-05-06 21:33:00+00:00,2133,UNK,3 E AMBER,GRADY,OK,35.16,-97.83,(OUN)
2015-05-23 22:12:00+00:00,2212,UNK,3 W POCASSET,GRADY,OK,35.19,-98.01,(OUN)
2015-05-23 22:25:00+00:00,2225,UNK,6 S MINCO,GRADY,OK,35.23,-97.95,(OUN)
2016-04-29 21:11:00+00:00,2111,UNK,1 S NINNEKAH,GRADY,OK,34.94,-97.92,(OUN)
2015-05-06 23:45:00+00:00,2345,UNK,5 N VERDEN,GRADY,OK,35.16,-98.09,(OUN)
2015-05-06 23:56:00+00:00,2356,UNK,5 SSW WAKITA,GRANT,OK,36.81,-97.96,(OUN)
2017-05-18 21:38:00+00:00,2138,UNK,8 N CHESTER,MAJOR,OK,36.34,-98.92,(OUN)
2015-05-06 21:37:00+00:00,2137,UNK,9 SW LAHOMA,MAJOR,OK,36.3,-98.2,(OUN)
2016-05-09 23:05:00+00:00,2305,UNK,3 NE LAKE MCMURTRY,PAYNE,OK,36.19,-97.14,(OUN)
2017-05-18 21:54:00+00:00,2154,UNK,5 S WAYNOKA,WOODS,OK,36.51,-98.88,(OUN)
2015-05-20 02:35:00+00:00,0235,UNK,5 SSE WILSON,CARTER,OK,34.09,-97.4,(OUN)
2017-05-20 00:21:00+00:00,0021,UNK,5 WSW SPRINGER,CARTER,OK,34.29,-97.22,(OUN)
2015-05-20 01:55:00+00:00,0155,UNK,5 SE RINGLING,CARTER,OK,34.13,-97.53,(OUN)
2015-05-24 00:05:00+00:00,0005,UNK,3 E MAYSVILLE,GARVIN,OK,34.82,-97.36,(OUN)
2015-05-24 00:35:00+00:00,0035,UNK,2 N MAYSVILLE,GARVIN,OK,34.85,-97.41,(OUN)
2015-05-23 23:03:00+00:00,2303,UNK,3 N SULPHUR,MURRAY,OK,34.55,-96.98,(OUN)
2016-05-09 21:38:00+00:00,2138,UNK,5 N DAVIS,MURRAY,OK,34.57,-97.12,(OUN)
2015-05-23 23:10:00+00:00,2310,UNK,5 N SULPHUR,MURRAY,OK,34.58,-96.98,(OUN)
2017-05-16 23:11:00+00:00,2311,UNK,11 NNE MADGE,BECKHAM,OK,35.05,-99.91,(OUN)
2017-05-18 19:02:00+00:00,1902,UNK,1 NW DUKE,JACKSON,OK,34.67,-99.58,(OUN)
2015-12-26 19:57:00+00:00,1957,UNK,7 NE BYARS,MCCLAIN,OK,34.94,-96.96,(OUN)
2015-05-19 19:51:00+00:00,1951,UNK,5 SW PURCELL,MCCLAIN,OK,34.96,-97.43,(OUN)
2015-05-19 19:43:00+00:00,1943,UNK,7 S WASHINGTON,MCCLAIN,OK,34.96,-97.48,(OUN)
2015-05-19 20:54:00+00:00,2054,UNK,4 WSW GRANDFIELD,TILLMAN,OK,34.21,-98.75,(OUN)
2017-05-11 01:05:00+00:00,0105,UNK,6 E DAVIDSON,TILLMAN,OK,34.24,-98.97,(OUN)
2015-05-19 21:00:00+00:00,2100,UNK,3 W GRANDFIELD,TILLMAN,OK,34.23,-98.74,(OUN)
2016-04-29 20:40:00+00:00,2040,UNK,FLETCHER,COMANCHE,OK,34.82,-98.24,(OUN)
2015-05-17 01:02:00+00:00,0102,UNK,2 S GERONIMO,COMANCHE,OK,34.45,-98.38,(OUN)
2015-05-17 00:19:00+00:00,0019,UNK,2 S MEERS,COMANCHE,OK,34.75,-98.58,(OUN)
2017-05-20 02:44:00+00:00,0244,UNK,5 E REAGAN,JOHNSTON,OK,34.36,-96.64,(OUN)
2017-05-20 02:32:00+00:00,0232,UNK,2 NW TISHOMINGO,JOHNSTON,OK,34.26,-96.7,(OUN)
2015-05-09 23:24:00+00:00,2324,UNK,2 N WILLIS,MARSHALL,OK,33.92,-96.83,(OUN)
2017-03-27 00:18:00+00:00,0018,UNK,3 E ADA,PONTOTOC,OK,34.77,-96.63,(OUN)
2016-05-09 00:03:00+00:00,0003,UNK,2 SE CENTRAL HIGH,STEPHENS,OK,34.59,-98.07,(OUN)
2017-05-18 21:27:00+00:00,2127,UNK,3 W CHESTER,WOODWARD,OK,36.22,-98.97,(OUN)
2016-05-09 22:15:00+00:00,2215,UNK,1 N LAKE THUNDERBIRD,CLEVELAND,OK,35.24,-97.23,(OUN)
2015-05-19 23:25:00+00:00,2325,UNK,2 SE RYAN,JEFFERSON,OK,34.0,-97.93,(OUN)
2015-05-19 23:19:00+00:00,2319,UNK,4 NNW TERRAL,JEFFERSON,OK,33.95,-97.97,(OUN)
2015-05-09 00:08:00+00:00,0008,UNK,1 E WAURIKA,JEFFERSON,OK,34.19,-98.0,(OUN)
2015-05-19 23:46:00+00:00,2346,UNK,3 WNW OSCAR,JEFFERSON,OK,34.0,-97.8,(OUN)
